Region,Product,Units_Sold,Revenue,Month,Year,Category_x,Category_y,Cost_Per_Unit,Disease,Cases,Profit,Profit_Margin,Revenue_per_Case
East,PetGuard,865,266767.32275638846,Jun,2023,Antibiotic,Supplement,226,Leptospirosis,22.0,71277.32275638846,26.72,12125.79
East,PetGuard,865,266767.32275638846,Jun,2023,Antibiotic,Supplement,226,Rabies,36.0,71277.32275638846,26.72,7410.2
North,PawShield,62,27554.031743155483,Aug,2024,Medicine,Medicine,349,Tick Fever,113.0,5916.031743155483,21.47,243.84
North,PawShield,62,27554.031743155483,Aug,2024,Medicine,Medicine,349,Parvovirus,108.0,5916.031743155483,21.47,255.13
North,PawShield,62,27554.031743155483,Aug,2024,Medicine,Medicine,349,Distemper,45.0,5916.031743155483,21.47,612.31
North,PawShield,62,27554.031743155483,Aug,2024,Medicine,Medicine,349,Distemper,111.0,5916.031743155483,21.47,248.23
North,PawShield,62,27554.031743155483,Aug,2024,Medicine,Medicine,349,Rabies,54.0,5916.031743155483,21.47,510.26
North,PawShield,62,27554.031743155483,Aug,2024,Medicine,Medicine,349,Rabies,70.0,5916.031743155483,21.47,393.63
North,PawShield,62,27554.031743155483,Aug,2024,Medicine,Medicine,349,Rabies,116.0,5916.031743155483,21.47,237.53
North,PawShield,62,27554.031743155483,Aug,2024,Medicine,Medicine,349,Ringworm,110.0,5916.031743155483,21.47,250.49
North,PawShield,62,27554.031743155483,Aug,2024,Medicine,Medicine,349,Rabies,25.0,5916.031743155483,21.47,1102.16
North,PawShield,62,27554.031743155483,Aug,2024,Medicine,Medicine,349,Rabies,29.0,5916.031743155483,21.47,950.14
North,PawShield,62,27554.031743155483,Aug,2024,Medicine,Medicine,349,Ringworm,76.0,5916.031743155483,21.47,362.55
North,PawShield,62,27554.031743155483,Aug,2024,Medicine,Medicine,349,Rabies,10.0,5916.031743155483,21.47,2755.4
North,PawShield,62,27554.031743155483,Aug,2024,Medicine,Medicine,349,Distemper,96.0,5916.031743155483,21.47,287.02
North,PawShield,62,27554.031743155483,Aug,2024,Medicine,Medicine,349,Tick Fever,21.0,5916.031743155483,21.47,1312.1
North,PawShield,62,27554.031743155483,Aug,2024,Medicine,Medicine,349,Distemper,76.0,5916.031743155483,21.47,362.55
North,PawShield,62,27554.031743155483,Aug,2024,Medicine,Medicine,349,Ringworm,44.0,5916.031743155483,21.47,626.23
North,PawShield,62,27554.031743155483,Aug,2024,Medicine,Medicine,349,Ringworm,72.0,5916.031743155483,21.47,382.69
North,PawShield,62,27554.031743155483,Aug,2024,Medicine,Medicine,349,Rabies,23.0,5916.031743155483,21.47,1198.0
North,PawShield,62,27554.031743155483,Aug,2024,Medicine,Medicine,349,Parvovirus,119.0,5916.031743155483,21.47,231.55
North,PawShield,62,27554.031743155483,Aug,2024,Medicine,Medicine,349,Distemper,64.0,5916.031743155483,21.47,430.53
East,CanineCare,774,519877.0185910672,Jul,2023,Vaccine,Antibiotic,482,Ringworm,105.0,146809.01859106717,28.24,4951.21
East,CanineCare,774,519877.0185910672,Jul,2023,Vaccine,Antibiotic,482,Tick Fever,25.0,146809.01859106717,28.24,20795.08
East,CanineCare,774,519877.0185910672,Jul,2023,Vaccine,Antibiotic,482,Ringworm,111.0,146809.01859106717,28.24,4683.58
East,CanineCare,774,519877.0185910672,Jul,2023,Vaccine,Antibiotic,482,Parvovirus,66.0,146809.01859106717,28.24,7876.92
East,CanineCare,774,519877.0185910672,Jul,2023,Vaccine,Antibiotic,482,Ringworm,48.0,146809.01859106717,28.24,10830.77
East,CanineCare,774,519877.0185910672,Jul,2023,Vaccine,Antibiotic,482,Rabies,103.0,146809.01859106717,28.24,5047.35
East,CanineCare,774,519877.0185910672,Jul,2023,Vaccine,Antibiotic,482,Parvovirus,94.0,146809.01859106717,28.24,5530.61
East,CanineCare,774,519877.0185910672,Jul,2023,Vaccine,Antibiotic,482,Tick Fever,50.0,146809.01859106717,28.24,10397.54
East,CanineCare,774,519877.0185910672,Jul,2023,Vaccine,Antibiotic,482,Ringworm,55.0,146809.01859106717,28.24,9452.31
East,CanineCare,774,519877.0185910672,Jul,2023,Vaccine,Antibiotic,482,Ringworm,29.0,146809.01859106717,28.24,17926.79
East,CanineCare,774,519877.0185910672,Jul,2023,Vaccine,Antibiotic,482,Leptospirosis,55.0,146809.01859106717,28.24,9452.31
East,CanineCare,526,365259.8163544085,May,2024,Supplement,Antibiotic,482,Tick Fever,15.0,111727.81635440851,30.59,24350.65
East,CanineCare,526,365259.8163544085,May,2024,Supplement,Antibiotic,482,Distemper,111.0,111727.81635440851,30.59,3290.63
East,CanineCare,526,365259.8163544085,May,2024,Supplement,Antibiotic,482,Rabies,25.0,111727.81635440851,30.59,14610.39
East,CanineCare,526,365259.8163544085,May,2024,Supplement,Antibiotic,482,Distemper,50.0,111727.81635440851,30.59,7305.2
East,CanineCare,526,365259.8163544085,May,2024,Supplement,Antibiotic,482,Leptospirosis,61.0,111727.81635440851,30.59,5987.87
East,CanineCare,526,365259.8163544085,May,2024,Supplement,Antibiotic,482,Leptospirosis,43.0,111727.81635440851,30.59,8494.41
East,CanineCare,526,365259.8163544085,May,2024,Supplement,Antibiotic,482,Leptospirosis,105.0,111727.81635440851,30.59,3478.66
East,CanineCare,526,365259.8163544085,May,2024,Supplement,Antibiotic,482,Tick Fever,95.0,111727.81635440851,30.59,3844.84
East,CanineCare,526,365259.8163544085,May,2024,Supplement,Antibiotic,482,Ringworm,18.0,111727.81635440851,30.59,20292.21
East,CanineCare,526,365259.8163544085,May,2024,Supplement,Antibiotic,482,Leptospirosis,85.0,111727.81635440851,30.59,4297.17
East,CanineCare,526,365259.8163544085,May,2024,Supplement,Antibiotic,482,Rabies,42.0,111727.81635440851,30.59,8696.66
East,CanineCare,526,365259.8163544085,May,2024,Supplement,Antibiotic,482,Leptospirosis,90.0,111727.81635440851,30.59,4058.44
East,CanineCare,526,365259.8163544085,May,2024,Supplement,Antibiotic,482,Ringworm,14.0,111727.81635440851,30.59,26089.99
East,CanineCare,526,365259.8163544085,May,2024,Supplement,Antibiotic,482,Rabies,39.0,111727.81635440851,30.59,9365.64
East,CanineCare,526,365259.8163544085,May,2024,Supplement,Antibiotic,482,Tick Fever,39.0,111727.81635440851,30.59,9365.64
North,MediPet,952,394430.0083443736,Apr,2024,Antibiotic,Supplement,312,Distemper,89.0,97406.00834437361,24.7,4431.8
North,MediPet,952,394430.0083443736,Apr,2024,Antibiotic,Supplement,312,Parvovirus,59.0,97406.00834437361,24.7,6685.25
North,MediPet,952,394430.0083443736,Apr,2024,Antibiotic,Supplement,312,Distemper,38.0,97406.00834437361,24.7,10379.74
North,MediPet,952,394430.0083443736,Apr,2024,Antibiotic,Supplement,312,Distemper,62.0,97406.00834437361,24.7,6361.77
North,MediPet,952,394430.0083443736,Apr,2024,Antibiotic,Supplement,312,Distemper,108.0,97406.00834437361,24.7,3652.13
North,MediPet,952,394430.0083443736,Apr,2024,Antibiotic,Supplement,312,Tick Fever,23.0,97406.00834437361,24.7,17149.13
North,MediPet,952,394430.0083443736,Apr,2024,Antibiotic,Supplement,312,Ringworm,112.0,97406.00834437361,24.7,3521.7
North,MediPet,952,394430.0083443736,Apr,2024,Antibiotic,Supplement,312,Distemper,110.0,97406.00834437361,24.7,3585.73
North,MediPet,952,394430.0083443736,Apr,2024,Antibiotic,Supplement,312,Parvovirus,58.0,97406.00834437361,24.7,6800.52
North,MediPet,952,394430.0083443736,Apr,2024,Antibiotic,Supplement,312,Tick Fever,74.0,97406.00834437361,24.7,5330.14
North,MediPet,952,394430.0083443736,Apr,2024,Antibiotic,Supplement,312,Distemper,81.0,97406.00834437361,24.7,4869.51
North,MediPet,952,394430.0083443736,Apr,2024,Antibiotic,Supplement,312,Leptospirosis,61.0,97406.00834437361,24.7,6466.07
North,MediPet,952,394430.0083443736,Apr,2024,Antibiotic,Supplement,312,Leptospirosis,32.0,97406.00834437361,24.7,12325.94
North,MediPet,952,394430.0083443736,Apr,2024,Antibiotic,Supplement,312,Rabies,26.0,97406.00834437361,24.7,15170.38
North,MediPet,952,394430.0083443736,Apr,2024,Antibiotic,Supplement,312,Distemper,46.0,97406.00834437361,24.7,8574.57
North,MediPet,952,394430.0083443736,Apr,2024,Antibiotic,Supplement,312,Ringworm,92.0,97406.00834437361,24.7,4287.28
North,MediPet,952,394430.0083443736,Apr,2024,Antibiotic,Supplement,312,Distemper,49.0,97406.00834437361,24.7,8049.59
North,MediPet,952,394430.0083443736,Apr,2024,Antibiotic,Supplement,312,Leptospirosis,65.0,97406.00834437361,24.7,6068.15
North,MediPet,952,394430.0083443736,Apr,2024,Antibiotic,Supplement,312,Rabies,69.0,97406.00834437361,24.7,5716.38
North,MediPet,952,394430.0083443736,Apr,2024,Antibiotic,Supplement,312,Ringworm,106.0,97406.00834437361,24.7,3721.04
North,MediPet,952,394430.0083443736,Apr,2024,Antibiotic,Supplement,312,Tick Fever,92.0,97406.00834437361,24.7,4287.28
West,PawShield,79,35704.9956743847,Jun,2024,Vaccine,Medicine,349,Parvovirus,9.0,8133.9956743847,22.78,3967.22
West,PawShield,79,35704.9956743847,Jun,2024,Vaccine,Medicine,349,Ringworm,17.0,8133.9956743847,22.78,2100.29
West,PawShield,79,35704.9956743847,Jun,2024,Vaccine,Medicine,349,Leptospirosis,9.0,8133.9956743847,22.78,3967.22
West,PawShield,79,35704.9956743847,Jun,2024,Vaccine,Medicine,349,Tick Fever,8.0,8133.9956743847,22.78,4463.12
West,PawShield,79,35704.9956743847,Jun,2024,Vaccine,Medicine,349,Leptospirosis,49.0,8133.9956743847,22.78,728.67
West,PawShield,79,35704.9956743847,Jun,2024,Vaccine,Medicine,349,Ringworm,112.0,8133.9956743847,22.78,318.79
West,PawShield,79,35704.9956743847,Jun,2024,Vaccine,Medicine,349,Rabies,73.0,8133.9956743847,22.78,489.11
West,PawShield,79,35704.9956743847,Jun,2024,Vaccine,Medicine,349,Parvovirus,16.0,8133.9956743847,22.78,2231.56
West,PawShield,79,35704.9956743847,Jun,2024,Vaccine,Medicine,349,Leptospirosis,72.0,8133.9956743847,22.78,495.9
West,PawShield,79,35704.9956743847,Jun,2024,Vaccine,Medicine,349,Parvovirus,7.0,8133.9956743847,22.78,5100.71
West,PawShield,79,35704.9956743847,Jun,2024,Vaccine,Medicine,349,Rabies,15.0,8133.9956743847,22.78,2380.33
West,PawShield,79,35704.9956743847,Jun,2024,Vaccine,Medicine,349,Distemper,75.0,8133.9956743847,22.78,476.07
West,PawShield,79,35704.9956743847,Jun,2024,Vaccine,Medicine,349,Ringworm,103.0,8133.9956743847,22.78,346.65
West,PawShield,79,35704.9956743847,Jun,2024,Vaccine,Medicine,349,Ringworm,43.0,8133.9956743847,22.78,830.35
East,MediPet,398,162254.68224358145,May,2024,Medicine,Supplement,312,Tick Fever,15.0,38078.682243581454,23.47,10816.98
East,MediPet,398,162254.68224358145,May,2024,Medicine,Supplement,312,Distemper,111.0,38078.682243581454,23.47,1461.75
East,MediPet,398,162254.68224358145,May,2024,Medicine,Supplement,312,Rabies,25.0,38078.682243581454,23.47,6490.19
East,MediPet,398,162254.68224358145,May,2024,Medicine,Supplement,312,Distemper,50.0,38078.682243581454,23.47,3245.09
East,MediPet,398,162254.68224358145,May,2024,Medicine,Supplement,312,Leptospirosis,61.0,38078.682243581454,23.47,2659.91
East,MediPet,398,162254.68224358145,May,2024,Medicine,Supplement,312,Leptospirosis,43.0,38078.682243581454,23.47,3773.36
East,MediPet,398,162254.68224358145,May,2024,Medicine,Supplement,312,Leptospirosis,105.0,38078.682243581454,23.47,1545.28
East,MediPet,398,162254.68224358145,May,2024,Medicine,Supplement,312,Tick Fever,95.0,38078.682243581454,23.47,1707.94
East,MediPet,398,162254.68224358145,May,2024,Medicine,Supplement,312,Ringworm,18.0,38078.682243581454,23.47,9014.15
East,MediPet,398,162254.68224358145,May,2024,Medicine,Supplement,312,Leptospirosis,85.0,38078.682243581454,23.47,1908.88
East,MediPet,398,162254.68224358145,May,2024,Medicine,Supplement,312,Rabies,42.0,38078.682243581454,23.47,3863.21
East,MediPet,398,162254.68224358145,May,2024,Medicine,Supplement,312,Leptospirosis,90.0,38078.682243581454,23.47,1802.83
East,MediPet,398,162254.68224358145,May,2024,Medicine,Supplement,312,Ringworm,14.0,38078.682243581454,23.47,11589.62
East,MediPet,398,162254.68224358145,May,2024,Medicine,Supplement,312,Rabies,39.0,38078.682243581454,23.47,4160.38
East,MediPet,398,162254.68224358145,May,2024,Medicine,Supplement,312,Tick Fever,39.0,38078.682243581454,23.47,4160.38
South,PetGuard,297,92376.23203293182,Aug,2024,Vaccine,Supplement,226,Ringworm,16.0,25254.232032931817,27.34,5773.51
South,PetGuard,297,92376.23203293182,Aug,2024,Vaccine,Supplement,226,Rabies,64.0,25254.232032931817,27.34,1443.38
South,PetGuard,297,92376.23203293182,Aug,2024,Vaccine,Supplement,226,Parvovirus,39.0,25254.232032931817,27.34,2368.62
South,PetGuard,297,92376.23203293182,Aug,2024,Vaccine,Supplement,226,Ringworm,9.0,25254.232032931817,27.34,10264.03
South,PetGuard,297,92376.23203293182,Aug,2024,Vaccine,Supplement,226,Ringworm,102.0,25254.232032931817,27.34,905.65
South,PetGuard,297,92376.23203293182,Aug,2024,Vaccine,Supplement,226,Parvovirus,88.0,25254.232032931817,27.34,1049.73
South,PetGuard,297,92376.23203293182,Aug,2024,Vaccine,Supplement,226,Rabies,82.0,25254.232032931817,27.34,1126.54
South,PetGuard,297,92376.23203293182,Aug,2024,Vaccine,Supplement,226,Tick Fever,5.0,25254.232032931817,27.34,18475.25
South,PetGuard,297,92376.23203293182,Aug,2024,Vaccine,Supplement,226,Parvovirus,43.0,25254.232032931817,27.34,2148.28
South,PetGuard,297,92376.23203293182,Aug,2024,Vaccine,Supplement,226,Distemper,47.0,25254.232032931817,27.34,1965.45
West,CanineCare,861,493287.3797555604,Feb,2023,Supplement,Antibiotic,482,Leptospirosis,89.0,78285.37975556043,15.87,5542.55
West,CanineCare,861,493287.3797555604,Feb,2023,Supplement,Antibiotic,482,Leptospirosis,113.0,78285.37975556043,15.87,4365.38
West,CanineCare,861,493287.3797555604,Feb,2023,Supplement,Antibiotic,482,Tick Fever,40.0,78285.37975556043,15.87,12332.18
West,CanineCare,861,493287.3797555604,Feb,2023,Supplement,Antibiotic,482,Ringworm,71.0,78285.37975556043,15.87,6947.71
West,CanineCare,861,493287.3797555604,Feb,2023,Supplement,Antibiotic,482,Rabies,108.0,78285.37975556043,15.87,4567.48
West,CanineCare,861,493287.3797555604,Feb,2023,Supplement,Antibiotic,482,Leptospirosis,90.0,78285.37975556043,15.87,5480.97
West,CanineCare,861,493287.3797555604,Feb,2023,Supplement,Antibiotic,482,Tick Fever,56.0,78285.37975556043,15.87,8808.7
West,CanineCare,861,493287.3797555604,Feb,2023,Supplement,Antibiotic,482,Leptospirosis,80.0,78285.37975556043,15.87,6166.09
West,CanineCare,861,493287.3797555604,Feb,2023,Supplement,Antibiotic,482,Distemper,68.0,78285.37975556043,15.87,7254.23
West,CanineCare,861,493287.3797555604,Feb,2023,Supplement,Antibiotic,482,Ringworm,52.0,78285.37975556043,15.87,9486.3
West,CanineCare,861,493287.3797555604,Feb,2023,Supplement,Antibiotic,482,Distemper,105.0,78285.37975556043,15.87,4697.98
West,CanineCare,861,493287.3797555604,Feb,2023,Supplement,Antibiotic,482,Leptospirosis,97.0,78285.37975556043,15.87,5085.44
West,CanineCare,861,493287.3797555604,Feb,2023,Supplement,Antibiotic,482,Parvovirus,117.0,78285.37975556043,15.87,4216.13
West,CanineCare,861,493287.3797555604,Feb,2023,Supplement,Antibiotic,482,Leptospirosis,27.0,78285.37975556043,15.87,18269.9
South,MediPet,729,288904.7964768703,Aug,2024,Supplement,Supplement,312,Ringworm,16.0,61456.79647687031,21.27,18056.55
South,MediPet,729,288904.7964768703,Aug,2024,Supplement,Supplement,312,Rabies,64.0,61456.79647687031,21.27,4514.14
South,MediPet,729,288904.7964768703,Aug,2024,Supplement,Supplement,312,Parvovirus,39.0,61456.79647687031,21.27,7407.82
South,MediPet,729,288904.7964768703,Aug,2024,Supplement,Supplement,312,Ringworm,9.0,61456.79647687031,21.27,32100.53
South,MediPet,729,288904.7964768703,Aug,2024,Supplement,Supplement,312,Ringworm,102.0,61456.79647687031,21.27,2832.4
South,MediPet,729,288904.7964768703,Aug,2024,Supplement,Supplement,312,Parvovirus,88.0,61456.79647687031,21.27,3283.01
South,MediPet,729,288904.7964768703,Aug,2024,Supplement,Supplement,312,Rabies,82.0,61456.79647687031,21.27,3523.23
South,MediPet,729,288904.7964768703,Aug,2024,Supplement,Supplement,312,Tick Fever,5.0,61456.79647687031,21.27,57780.96
South,MediPet,729,288904.7964768703,Aug,2024,Supplement,Supplement,312,Parvovirus,43.0,61456.79647687031,21.27,6718.72
South,MediPet,729,288904.7964768703,Aug,2024,Supplement,Supplement,312,Distemper,47.0,61456.79647687031,21.27,6146.91
Central,PawShield,410,171788.34081103708,May,2024,Supplement,Medicine,349,Rabies,25.0,28698.34081103708,16.71,6871.53
Central,PawShield,410,171788.34081103708,May,2024,Supplement,Medicine,349,Parvovirus,26.0,28698.34081103708,16.71,6607.24
Central,PawShield,410,171788.34081103708,May,2024,Supplement,Medicine,349,Ringworm,35.0,28698.34081103708,16.71,4908.24
Central,PawShield,410,171788.34081103708,May,2024,Supplement,Medicine,349,Tick Fever,96.0,28698.34081103708,16.71,1789.46
Central,PawShield,410,171788.34081103708,May,2024,Supplement,Medicine,349,Ringworm,77.0,28698.34081103708,16.71,2231.02
Central,PawShield,410,171788.34081103708,May,2024,Supplement,Medicine,349,Distemper,53.0,28698.34081103708,16.71,3241.29
Central,PawShield,410,171788.34081103708,May,2024,Supplement,Medicine,349,Parvovirus,109.0,28698.34081103708,16.71,1576.04
Central,PawShield,410,171788.34081103708,May,2024,Supplement,Medicine,349,Rabies,96.0,28698.34081103708,16.71,1789.46
Central,PawShield,410,171788.34081103708,May,2024,Supplement,Medicine,349,Leptospirosis,63.0,28698.34081103708,16.71,2726.8
Central,PawShield,410,171788.34081103708,May,2024,Supplement,Medicine,349,Distemper,13.0,28698.34081103708,16.71,13214.49
Central,PawShield,410,171788.34081103708,May,2024,Supplement,Medicine,349,Tick Fever,65.0,28698.34081103708,16.71,2642.9
Central,PawShield,410,171788.34081103708,May,2024,Supplement,Medicine,349,Ringworm,55.0,28698.34081103708,16.71,3123.42
Central,PawShield,410,171788.34081103708,May,2024,Supplement,Medicine,349,Tick Fever,91.0,28698.34081103708,16.71,1887.78
Central,PawShield,410,171788.34081103708,May,2024,Supplement,Medicine,349,Leptospirosis,44.0,28698.34081103708,16.71,3904.28
Central,PawShield,410,171788.34081103708,May,2024,Supplement,Medicine,349,Parvovirus,24.0,28698.34081103708,16.71,7157.85
North,FurWell,373,156232.35965927047,Mar,2023,Vaccine,Medicine,353,Ringworm,64.0,24563.35965927047,15.72,2441.13
North,FurWell,373,156232.35965927047,Mar,2023,Vaccine,Medicine,353,Leptospirosis,36.0,24563.35965927047,15.72,4339.79
North,FurWell,373,156232.35965927047,Mar,2023,Vaccine,Medicine,353,Tick Fever,89.0,24563.35965927047,15.72,1755.42
North,FurWell,373,156232.35965927047,Mar,2023,Vaccine,Medicine,353,Leptospirosis,93.0,24563.35965927047,15.72,1679.92
North,FurWell,373,156232.35965927047,Mar,2023,Vaccine,Medicine,353,Parvovirus,6.0,24563.35965927047,15.72,26038.73
North,FurWell,373,156232.35965927047,Mar,2023,Vaccine,Medicine,353,Parvovirus,115.0,24563.35965927047,15.72,1358.54
North,FurWell,373,156232.35965927047,Mar,2023,Vaccine,Medicine,353,Ringworm,25.0,24563.35965927047,15.72,6249.29
North,FurWell,373,156232.35965927047,Mar,2023,Vaccine,Medicine,353,Distemper,42.0,24563.35965927047,15.72,3719.82
North,FurWell,373,156232.35965927047,Mar,2023,Vaccine,Medicine,353,Parvovirus,46.0,24563.35965927047,15.72,3396.36
North,FurWell,373,156232.35965927047,Mar,2023,Vaccine,Medicine,353,Ringworm,7.0,24563.35965927047,15.72,22318.91
North,FurWell,373,156232.35965927047,Mar,2023,Vaccine,Medicine,353,Parvovirus,62.0,24563.35965927047,15.72,2519.88
North,FurWell,373,156232.35965927047,Mar,2023,Vaccine,Medicine,353,Ringworm,13.0,24563.35965927047,15.72,12017.87
North,FurWell,373,156232.35965927047,Mar,2023,Vaccine,Medicine,353,Rabies,8.0,24563.35965927047,15.72,19529.04
North,FurWell,373,156232.35965927047,Mar,2023,Vaccine,Medicine,353,Distemper,44.0,24563.35965927047,15.72,3550.74
North,FurWell,373,156232.35965927047,Mar,2023,Vaccine,Medicine,353,Leptospirosis,58.0,24563.35965927047,15.72,2693.66
North,FurWell,373,156232.35965927047,Mar,2023,Vaccine,Medicine,353,Rabies,60.0,24563.35965927047,15.72,2603.87
West,MediPet,791,300715.7028648527,Feb,2024,Vaccine,Supplement,312,Rabies,83.0,53923.702864852676,17.93,3623.08
West,MediPet,791,300715.7028648527,Feb,2024,Vaccine,Supplement,312,Parvovirus,33.0,53923.702864852676,17.93,9112.6
West,MediPet,791,300715.7028648527,Feb,2024,Vaccine,Supplement,312,Leptospirosis,68.0,53923.702864852676,17.93,4422.29
West,MediPet,791,300715.7028648527,Feb,2024,Vaccine,Supplement,312,Distemper,99.0,53923.702864852676,17.93,3037.53
West,MediPet,791,300715.7028648527,Feb,2024,Vaccine,Supplement,312,Tick Fever,45.0,53923.702864852676,17.93,6682.57
West,MediPet,791,300715.7028648527,Feb,2024,Vaccine,Supplement,312,Tick Fever,16.0,53923.702864852676,17.93,18794.73
West,MediPet,791,300715.7028648527,Feb,2024,Vaccine,Supplement,312,Tick Fever,85.0,53923.702864852676,17.93,3537.83
West,MediPet,791,300715.7028648527,Feb,2024,Vaccine,Supplement,312,Leptospirosis,8.0,53923.702864852676,17.93,37589.46
West,MediPet,791,300715.7028648527,Feb,2024,Vaccine,Supplement,312,Tick Fever,98.0,53923.702864852676,17.93,3068.53
West,MediPet,791,300715.7028648527,Feb,2024,Vaccine,Supplement,312,Parvovirus,74.0,53923.702864852676,17.93,4063.73
West,MediPet,791,300715.7028648527,Feb,2024,Vaccine,Supplement,312,Tick Fever,116.0,53923.702864852676,17.93,2592.38
West,MediPet,791,300715.7028648527,Feb,2024,Vaccine,Supplement,312,Distemper,67.0,53923.702864852676,17.93,4488.29
West,MediPet,791,300715.7028648527,Feb,2024,Vaccine,Supplement,312,Leptospirosis,112.0,53923.702864852676,17.93,2684.96
West,MediPet,791,300715.7028648527,Feb,2024,Vaccine,Supplement,312,Rabies,67.0,53923.702864852676,17.93,4488.29
West,MediPet,791,300715.7028648527,Feb,2024,Vaccine,Supplement,312,Ringworm,39.0,53923.702864852676,17.93,7710.66
West,MediPet,791,300715.7028648527,Feb,2024,Vaccine,Supplement,312,Ringworm,103.0,53923.702864852676,17.93,2919.57
West,MediPet,791,300715.7028648527,Feb,2024,Vaccine,Supplement,312,Distemper,20.0,53923.702864852676,17.93,15035.79
West,MediPet,791,300715.7028648527,Feb,2024,Vaccine,Supplement,312,Parvovirus,10.0,53923.702864852676,17.93,30071.57
West,MediPet,791,300715.7028648527,Feb,2024,Vaccine,Supplement,312,Leptospirosis,51.0,53923.702864852676,17.93,5896.39
East,HealthyPaws,359,154954.31709921942,Mar,2023,Supplement,Supplement,386,Distemper,95.0,16380.317099219421,10.57,1631.1
East,HealthyPaws,359,154954.31709921942,Mar,2023,Supplement,Supplement,386,Rabies,86.0,16380.317099219421,10.57,1801.79
East,HealthyPaws,359,154954.31709921942,Mar,2023,Supplement,Supplement,386,Rabies,73.0,16380.317099219421,10.57,2122.66
East,HealthyPaws,359,154954.31709921942,Mar,2023,Supplement,Supplement,386,Tick Fever,24.0,16380.317099219421,10.57,6456.43
East,HealthyPaws,359,154954.31709921942,Mar,2023,Supplement,Supplement,386,Parvovirus,115.0,16380.317099219421,10.57,1347.43
East,HealthyPaws,359,154954.31709921942,Mar,2023,Supplement,Supplement,386,Distemper,100.0,16380.317099219421,10.57,1549.54
East,HealthyPaws,359,154954.31709921942,Mar,2023,Supplement,Supplement,386,Leptospirosis,107.0,16380.317099219421,10.57,1448.17
East,HealthyPaws,359,154954.31709921942,Mar,2023,Supplement,Supplement,386,Leptospirosis,118.0,16380.317099219421,10.57,1313.17
East,HealthyPaws,359,154954.31709921942,Mar,2023,Supplement,Supplement,386,Distemper,44.0,16380.317099219421,10.57,3521.69
East,HealthyPaws,359,154954.31709921942,Mar,2023,Supplement,Supplement,386,Ringworm,46.0,16380.317099219421,10.57,3368.57
East,HealthyPaws,359,154954.31709921942,Mar,2023,Supplement,Supplement,386,Tick Fever,37.0,16380.317099219421,10.57,4187.95
East,HealthyPaws,359,154954.31709921942,Mar,2023,Supplement,Supplement,386,Ringworm,30.0,16380.317099219421,10.57,5165.14
East,HealthyPaws,359,154954.31709921942,Mar,2023,Supplement,Supplement,386,Leptospirosis,102.0,16380.317099219421,10.57,1519.16
East,HealthyPaws,359,154954.31709921942,Mar,2023,Supplement,Supplement,386,Ringworm,77.0,16380.317099219421,10.57,2012.39
East,HealthyPaws,359,154954.31709921942,Mar,2023,Supplement,Supplement,386,Distemper,109.0,16380.317099219421,10.57,1421.6
East,HealthyPaws,359,154954.31709921942,Mar,2023,Supplement,Supplement,386,Distemper,34.0,16380.317099219421,10.57,4557.48
East,HealthyPaws,359,154954.31709921942,Mar,2023,Supplement,Supplement,386,Leptospirosis,83.0,16380.317099219421,10.57,1866.92
East,HealthyPaws,359,154954.31709921942,Mar,2023,Supplement,Supplement,386,Distemper,36.0,16380.317099219421,10.57,4304.29
East,HealthyPaws,359,154954.31709921942,Mar,2023,Supplement,Supplement,386,Leptospirosis,38.0,16380.317099219421,10.57,4077.75
North,MediPet,764,345416.1831168523,Aug,2023,Medicine,Supplement,312,Distemper,38.0,107048.1831168523,30.99,9089.9
North,MediPet,764,345416.1831168523,Aug,2023,Medicine,Supplement,312,Parvovirus,29.0,107048.1831168523,30.99,11910.9
North,MediPet,764,345416.1831168523,Aug,2023,Medicine,Supplement,312,Distemper,88.0,107048.1831168523,30.99,3925.18
North,MediPet,764,345416.1831168523,Aug,2023,Medicine,Supplement,312,Leptospirosis,51.0,107048.1831168523,30.99,6772.87
North,MediPet,764,345416.1831168523,Aug,2023,Medicine,Supplement,312,Rabies,115.0,107048.1831168523,30.99,3003.62
North,MediPet,764,345416.1831168523,Aug,2023,Medicine,Supplement,312,Rabies,61.0,107048.1831168523,30.99,5662.56
North,MediPet,764,345416.1831168523,Aug,2023,Medicine,Supplement,312,Tick Fever,88.0,107048.1831168523,30.99,3925.18
North,MediPet,764,345416.1831168523,Aug,2023,Medicine,Supplement,312,Leptospirosis,54.0,107048.1831168523,30.99,6396.6
North,MediPet,764,345416.1831168523,Aug,2023,Medicine,Supplement,312,Parvovirus,19.0,107048.1831168523,30.99,18179.8
North,MediPet,764,345416.1831168523,Aug,2023,Medicine,Supplement,312,Distemper,59.0,107048.1831168523,30.99,5854.51
North,MediPet,764,345416.1831168523,Aug,2023,Medicine,Supplement,312,Distemper,52.0,107048.1831168523,30.99,6642.62
North,MediPet,764,345416.1831168523,Aug,2023,Medicine,Supplement,312,Distemper,25.0,107048.1831168523,30.99,13816.65
North,MediPet,764,345416.1831168523,Aug,2023,Medicine,Supplement,312,Tick Fever,30.0,107048.1831168523,30.99,11513.87
North,MediPet,764,345416.1831168523,Aug,2023,Medicine,Supplement,312,Ringworm,42.0,107048.1831168523,30.99,8224.19
North,MediPet,764,345416.1831168523,Aug,2023,Medicine,Supplement,312,Parvovirus,113.0,107048.1831168523,30.99,3056.78
